name,ra,dec
SDSSJ152700.86+11082,231.75358333333332,11.139055555555556
SDSSJ152708.04+06164,231.78354166666665,6.279972222222222
SDSSJ152730.77+15291,231.87820833333333,15.488333333333333
SDSSJ152801.40+11312,232.00583333333333,11.524666666666667
SDSSJ152840.96+01223,232.17066666666668,1.3775833333333334
2MASXJ15293104+12322,232.37933333333334,12.540194444444445
SDSSJ153031.37+14551,232.63070833333333,14.91986111111111
SDSSJ153032.64+06563,232.63604166666667,6.942638888888888
SDSSJ153141.39+12442,232.92245833333334,12.741333333333333
SDSSJ153146.56+06502,232.94400000000002,6.839444444444444
2MASXJ15320968+06455,233.040375,6.7645
SDSSJ153209.98+11092,233.04162499999998,11.15788888888889
2MASXJ15321040+20525,233.043375,20.882472222222223
SDSSJ153231.09+12034,233.12958333333333,12.06113888888889
SDSSJ153312.20+12571,233.30083333333334,12.953333333333333
SDSSJ153320.05+22110,233.33358333333334,22.185805555555554
SDSSJ153336.99+21031,233.40416666666667,21.054055555555557
2MASXJ15344239+10535,233.67645833333336,10.897583333333333
SDSSJ153442.56+12413,233.67733333333334,12.694138888888888
SDSSJ153446.26+06174,233.69275,6.297027777777778
2MASXJ15352532+21273,233.85533333333333,21.45975
2MASXJ15352899+12310,233.870875,12.516972222222222
CGCG050-035,233.91308333333333,2.4269166666666666
SDSSJ153739.62+26150,234.4150833333333,26.252194444444445
SDSSJ153802.13+05150,234.508875,5.252638888888889
SDSSJ153846.95+14041,234.695625,14.071222222222222
SDSSJ153856.77+04344,234.73658333333333,4.579527777777778
2MASXJ15412275-19101,235.34441666666666,-19.172
SDSSJ154253.08+24261,235.72120833333332,24.436972222222224
2MASXJ15480209-61494,237.00895833333334,-61.82866666666666
2MASXJ15480726-21035,237.030375,-21.065
2MFGC12790,239.20570833333335,-61.81736111111111
2MASXJ16020852-36162,240.53549999999998,-36.27352777777778
WKK6680,245.69212499999998,-62.83463888888889
SDSSJ162248.17+51155,245.70070833333335,51.265861111111114
SDSSJ162318.36+51013,245.82654166666669,51.02711111111111
MCG+10-24-033,250.38583333333332,61.60155555555556
2MASXJ16433425+26364,250.89279166666668,26.613694444444445
2MASXJ16450885-07321,251.28683333333333,-7.536194444444444
2MASXJ16475562-78553,251.98225000000002,-78.92694444444444
2MASXJ16481382+49371,252.05775,49.62163888888889
2MASXJ16482691-07323,252.11216666666667,-7.543694444444444
2MASXJ16490730-09391,252.28045833333334,-9.65338888888889
CGCG025-007,252.85483333333335,-2.8049444444444447
2MASXJ16544549+48040,253.68954166666668,48.06922222222222
2MASXJ17021587-12282,255.56608333333332,-12.472555555555555
2MASXJ17025047-10453,255.71041666666667,-10.759027777777778
2MASXJ17035613+01235,255.98387499999998,1.3974722222222222
ESO518-G008,255.99054166666664,-27.476333333333333
2MASXJ17061551+37470,256.564625,37.785222222222224
SDSSJ170827.50+62265,257.114625,62.44733333333333
2MASXJ17093743+15462,257.40595833333333,15.773
2MASXJ17132447+05565,258.352,5.949361111111111
2MASXJ17162214+06150,259.09225000000004,6.252694444444445
SDSSJ171654.04+31541,259.22516666666667,31.90427777777778
2MASXJ17201624+13010,260.06770833333337,13.017666666666667
SDSSJ172118.22+30140,260.32591666666667,30.2335
ESO102-G006,262.23516666666666,-66.15072222222223
2MASXJ17314280+02030,262.92833333333334,2.05075
2MASXJ17320457+01542,263.01925,1.9081666666666668
CGCG140-043,263.30758333333335,26.794083333333333
2MFGC13925,263.84425000000005,6.24525
CGCG083-009,264.4460833333333,11.248222222222223
2MFGC13960,264.70029166666666,6.082833333333333
CGCG112-025,265.53820833333333,18.023444444444443
CGCG112-027,265.66312500000004,19.485944444444446
2MASXJ17425306+16122,265.7210416666667,16.20611111111111
2MASXJ17430256+04301,265.76058333333333,4.504527777777778
2MASXJ17441471+07242,266.06129166666665,7.407277777777778
CGCG112-036,266.3030416666667,20.556944444444444
2MASXJ17491943+10594,267.331,10.995055555555556
2MASXJ17494968+07264,267.457,7.445916666666666
CGCG300-083,267.6087083333333,59.793194444444445
CGCG055-021,267.69941666666665,6.04225
2MASXJ17560873+11044,269.0364583333333,11.078666666666667
ESO279-G011,269.0624583333333,-42.72108333333333
2MASXJ17562541+08013,269.105875,8.026666666666667
2MASXJ17564915-81562,269.20462499999996,-81.94061111111111
CGCG084-011,269.808125,10.911861111111111
CGCG171-044,270.2708333333333,29.000166666666665
2MFGC14179,270.711625,14.10211111111111
CGCG084-014,271.06129166666665,9.335055555555556
2MASXJ18060792+22384,271.53308333333337,22.64686111111111
2MASXJ18081610+51214,272.06708333333336,51.36230555555556
2MFGC14249,273.0876666666667,8.787416666666667
2MASXJ18151412+23005,273.8087916666667,23.01425
CGCG322-037,273.9318333333333,67.444
NGC6612,274.04520833333333,36.07855555555555
UGC11201,274.54087499999997,54.51569444444444
ESO182-G011,275.152875,-52.924083333333336
2MASXJ18360975-25053,279.0406666666667,-25.094444444444445
2MASXJ18364665+16470,279.19441666666665,16.784972222222223
2MASXJ18404815+40020,280.200625,40.03352777777778
2MASXJ18544274+37151,283.67812499999997,37.253861111111114
ESO458-G010,284.7811666666667,-30.093444444444444
MCG+08-34-030,285.01570833333335,48.85930555555556
2MASXJ19110653+38570,287.77720833333336,38.95052777777778
ESO593-G006,288.1700416666667,-19.53713888888889
2MASXJ19124961-19305,288.2067083333333,-19.514166666666668
2MASXJ19174536+01401,289.439,1.6722222222222223
ALFAZOAJ1920+0612,290.01250000000005,6.206944444444445
2MASXJ19201500+00152,290.0625416666667,0.25577777777777777
2MASXJ19223716+02304,290.65483333333333,2.511722222222222
2MASXJ19244095+02251,291.17066666666665,2.420638888888889
2MFGC14921,291.2582083333333,-1.1714722222222222
2MASXJ19275617-29284,291.98408333333333,-29.47947222222222
2MASXJ19284420-29362,292.18425,-29.606972222222222
2MFGC15030,294.24991666666665,0.24647222222222223
2MASXJ19375476+06592,294.47816666666665,6.99025
MCG-05-46-003,294.58029166666665,-30.538444444444444
2MASXJ19390601-00034,294.77504166666665,-0.06302777777777778
CGCG371-002,294.84675,-1.5814722222222222
2MASXJ19392723-01260,294.8634583333333,-1.4360833333333334
CGCG257-012,297.10383333333334,49.33108333333333
2MASXJ20142041+14354,303.58508333333333,14.595416666666667
2MASXJ20152415+50074,303.8506666666667,50.128194444444446
2MFGC15467,305.16362499999997,49.75511111111111
2MFGC15473,305.33545833333335,3.3315833333333336
CGCG373-004,305.39341666666667,3.597583333333333
2MASXJ20381806-02002,309.57525,-2.0057222222222224
2MASXJ20433966+57362,310.91545833333333,57.60819444444444
CGCG470-009,315.26891666666666,22.42961111111111
SDSSJ210807.69+09300,317.0320416666667,9.501055555555556
WIGR22J212814243+031,322.0593333333333,3.1674444444444445
MCG+12-20-001,325.2407083333333,73.99661111111111
SDSSJ214507.23-00554,326.2801666666667,-0.9303055555555556
RCS09210700646,327.5523333333333,-5.422805555555556
RCS09200202501,327.596875,-4.681916666666667
RCS09210203004,327.6100416666667,-5.1785
RCS09200201613,327.6666666666667,-4.630388888888889
RCS09210801900,327.68654166666664,-5.361055555555556
RCS09210902520,327.7994583333333,-5.337444444444444
RCS09210402096,327.89275000000004,-5.099805555555555
RCS09211003617,327.94641666666666,-5.258222222222222
RCS09200503900,328.04249999999996,-4.750805555555555
2MASXJ21523762-06210,328.15662499999996,-6.35075
RCS09120205543,328.19258333333335,-5.674138888888889
RCS09110205064,328.19408333333337,-5.175583333333333
RCS09130204479,328.266875,-6.111083333333333
RCS09130303836,328.3063333333333,-6.064972222222222
RCS09130303324,328.3765416666667,-6.0441666666666665
RCS09110500824,328.59675,-5.0319722222222225
2MASXJ21544380+38435,328.6825833333333,38.73191666666666
RCS09030700717,328.8067916666667,-6.3265
RCS09030301231,329.00687500000004,-5.987027777777778
RCS09000301005,329.0378333333333,-4.577805555555556
RCS09020400571,329.13275,-5.491722222222222
RCS09031001246,329.19370833333335,-6.305444444444444
RCS09001102699,329.24495833333333,-4.870388888888889
2MASXJ22091281+38590,332.3035,38.983583333333335
MCG+06-48-013,332.8034166666667,38.88875
MCG+06-48-014,332.8414583333334,38.88511111111111
CGCG494-005,333.66087500000003,32.66188888888889
2MASXJ22151176+37135,333.79904166666665,37.23319444444444
2MASXJ22221688+36135,335.57029166666666,36.23152777777778
NGC7271,335.98995833333333,32.36686111111111
CGCG494-024,336.05262500000003,29.125916666666665
[DM2011]J222613.90+3,336.55791666666664,34.21613888888889
2MASXJ22265203+36474,336.717,36.79686111111111
2MFGC16914,336.7515416666667,35.432833333333335
IVZw104,337.3260416666667,35.61372222222222
2MASXJ22472711+40323,341.86270833333333,40.542
2MASXJ22472965+40333,341.87354166666665,40.55894444444444
CGCG495-027,342.03866666666664,31.953194444444446
2MFGC17188,342.991625,-74.27052777777777
CGCG515-009,343.3495833333333,34.01833333333333
2MASXJ22534624+32224,343.44266666666664,32.379333333333335
SDSSJ225537.93-09162,343.9080416666667,-9.272944444444445
2MASXJ23011387+10355,345.30787499999997,10.59775
2MASXJ23022726+32313,345.6136666666667,32.527055555555556
FGC2448,345.61604166666666,8.246222222222222
2MASXJ23023262+22322,345.6359166666667,22.5405
2MASXJ23085574-88591,347.22995833333334,-88.98708333333333
UGC12433,348.4331666666667,49.67652777777778
CGCG496-059,348.51687499999997,31.649333333333335
MCG+05-54-050,348.54466666666667,28.62686111111111
CGCG496-061,348.55975,31.501944444444444
UGC12445,348.5735,49.797333333333334
RCS10220702061,348.6455833333333,-0.1595277777777778
RCS10200801545,348.7459583333333,0.7064444444444444
SDSSJ231542.34+00244,348.92645833333336,0.41202777777777777
RCS10201000215,349.083125,0.6145277777777778
SDSSJ231646.37-00162,349.19325000000003,-0.27269444444444446
CGCG496-075,349.3602916666667,29.059666666666665
RCS10100801584,349.4510833333333,0.7180277777777777
RCS10100403150,349.67087499999997,0.8553611111111111
RCS10040601082,349.8917083333333,-1.1682777777777777
RCS10040601894,349.894625,-1.1213333333333333
2MASXJ23202259+07321,350.09429166666666,7.537638888888889
RCS10010900137,350.28825,0.14672222222222223
RCS10010900983,350.28920833333336,0.1923888888888889
RCS10000403075,350.3837916666667,0.9310555555555555
SDSSJ232135.24+00495,350.39683333333335,0.8312777777777778
RCS10010501833,350.51875,0.5091388888888889
ABELL2589:[LYY2011],350.61745833333333,16.42463888888889
WINGSJ232402.04+1645,351.00849999999997,16.758416666666665
WINGSJ232408.92+1644,351.0371666666667,16.741055555555555
ABELL2589:[LYY2011],351.1179583333334,16.477222222222224
ABELL2589:[LYY2011],351.26183333333336,16.572305555555555
CGCG431-077,352.7545416666667,9.822666666666667
CSSJ233448.20+244501,353.7008333333334,24.750444444444444
2MASXJ23404423+50303,355.1843333333333,50.509027777777774
SDSSJ234403.01+00312,356.01254166666666,0.5229444444444444
WIGS00J234700353+003,356.7514583333333,0.5584722222222223
2MFGC17936,358.34291666666667,29.253888888888888
2MASXJ23534173+70390,358.42404166666665,70.65019444444444
2MFGC17945,358.483375,28.445222222222224
2MASXJ00024370+27254,0.6822083333333333,27.429222222222222
2MFGC00045,0.823625,70.47094444444444
UGC00018,0.984875,10.876388888888888
2MASXJ00044198+09461,1.1749583333333333,9.771166666666666
2MASXJ00084885-32030,2.2032083333333334,-32.05294444444444
CGCG499-067,2.6890416666666668,27.86872222222222
[ORN2011]J003.76766-,3.7676666666666665,-30.48425
2MASXJ00192665-06385,4.861041666666667,-6.648611111111111
2MASXJ00250450+24311,6.26875,24.52197222222222
2MASXJ00295022-05170,7.459291666666667,-5.285972222222222
2MASXJ00354608+83135,8.942666666666666,83.23294444444444
UGC00481,12.169416666666667,83.75561111111111
SDSSJ005625.37-00181,14.105708333333334,-0.30283333333333334
ESO151-G015,14.480416666666667,-54.70725
2MASXJ01025720-60533,15.738416666666668,-60.894194444444445
UGC00642,15.990791666666667,80.65944444444445
2MASXJ01052718+37510,16.363208333333333,37.85236111111111
2MASXJ01135027+49351,18.45941666666667,49.586194444444445
VZw062,19.553958333333334,55.88341666666667
2MASXJ01190797+76444,19.782874999999997,76.7461111111111
2MASXJ01210516+51010,20.271541666666664,51.017472222222224
2MASXJ01272399+55035,21.85008333333333,55.06411111111111
AM0126-680,22.012208333333334,-67.8435
MCG+07-04-009,25.514166666666664,42.94727777777778
2MASXJ01424543-65541,25.689208333333333,-65.90333333333334
2MASXJ01451805+11355,26.32529166666667,11.597194444444444
2MASXJ01471201-66063,26.8,-66.10977777777778
2MFGC01349,27.011,48.992555555555555
2MASXJ01495297+48094,27.470791666666667,48.16147222222222
2MASXJ01510198+48312,27.758166666666668,48.52458333333333
2MASXJ01510330+48001,27.76395833333333,48.004083333333334
2MASXJ01570822-78092,29.284333333333336,-78.15566666666666
2MFGC01599,31.234958333333335,-63.40080555555556
VZw197,32.976708333333335,53.374805555555554
2MFGC01702,33.037125,7.7884166666666665
2MASXJ02144937+68233,33.70575,68.39411111111112
2MASXJ02154128+50184,33.92195833333333,50.31166666666667
SDSSJ021917.05-00151,34.821041666666666,-0.2539166666666667
SDSSJ021943.55-00153,34.93145833333334,-0.26013888888888886
2MASXJ02203008+48265,35.12520833333333,48.447472222222224
2MFGC01816,35.186125,53.82769444444445
UGC01810,35.36958333333333,39.37566666666667
UGC01824,35.41883333333333,0.25530555555555556
2MASXJ02241402+17035,36.058458333333334,17.06577777777778
SDSSJ022448.04-00313,36.20016666666666,-0.5266944444444445
2MASXJ02261660+07354,36.56916666666667,7.594638888888889
2MASXJ02264989+69390,36.70795833333333,69.65008333333333
2MASXJ02301824+70222,37.575875,70.37430555555555
2MASXJ02343594+11432,38.64983333333333,11.72311111111111
2MASXJ02352199-77070,38.84175,-77.11855555555556
2MASXJ02364998+54103,39.20820833333333,54.17616666666667
2MASXJ02383704+52244,39.65445833333333,52.41286111111111
2MASXJ02395229+42555,39.96791666666667,42.931
2MFGC02123,40.22541666666666,47.974333333333334
ESO082-G002,40.57433333333333,-62.58422222222222
CGCG539-088,41.112875,44.53819444444444
2MASXJ02464402+21133,41.6835,21.22725
2MASXJ02472601+47120,41.858333333333334,47.20211111111111
2MASXJ02473820+15524,41.909124999999996,15.879416666666666
MCG+08-06-004,42.013125,47.54386111111111
2MASXJ02492839+22560,42.36816666666667,22.93475
2MASXJ02492853+14475,42.368875,14.797416666666667
2MASXJ02500889+08092,42.537083333333335,8.156638888888889
2MASXJ02503476+08244,42.64491666666667,8.411416666666666
2MASXJ02515870+46351,42.99458333333333,46.5885
2MASXJ02521603+06450,43.06675,6.752194444444444
2MASXJ02532465+12120,43.352666666666664,12.201166666666667
2MASXJ02550435+47164,43.768125,47.28022222222222
2MFGC02357,43.80770833333333,3.8118055555555554
2MASXJ02575511+06505,44.47966666666667,6.847972222222222
2MASXJ02580989+11331,44.541375,11.55336111111111
2MASXJ02592430+12345,44.85129166666667,12.580833333333333
2MASXJ03000005+06462,45.000166666666665,6.774333333333333
2MFGC02434,45.05158333333333,4.438111111111111
CGCG554-019,45.257999999999996,46.29877777777778
2MASXJ03034925+46250,45.95516666666667,46.417972222222225
2MASXJ03044015+36015,46.16741666666667,36.03163888888889
2MASXJ03044511+07473,46.187958333333334,7.794277777777777
2MASXJ03074002+35411,46.91683333333334,35.68875
2MASXJ03082187+12404,47.09108333333333,12.680222222222222
SDSSJ030901.24-00590,47.255208333333336,-0.9844166666666666
2MASXJ03102955+04215,47.623083333333334,4.365777777777778
2MASXJ03111695+11294,47.82058333333333,11.497027777777777
NGC1236,47.866625,10.808277777777779
2MASXJ03131735+09200,48.322291666666665,9.334555555555555
CGCG390-039,48.98770833333334,1.6474166666666665
2MASXJ03165004+68093,49.20833333333333,68.15880555555556
2MASXJ03200796+09554,50.033125000000005,9.930138888888889
2MASXJ03203693+67504,50.153666666666666,67.84547222222223
2MASXJ03212820-78223,50.36783333333334,-78.37647222222222
2MASXJ03271636+11565,51.818250000000006,11.94811111111111
2MASXJ03285208+11430,52.217083333333335,11.71888888888889
2MASXJ03310216+70450,52.75895833333333,70.75008333333334
2MASXJ03315519+39272,52.980125,39.45633333333333
2MFGC02920,53.003416666666666,39.62583333333333
2MASXJ03361785+38203,54.074416666666664,38.343472222222225
2MASXJ03493455+38150,57.39395833333333,38.252027777777776
2MFGC03218,58.241375,18.986722222222223
2MASXJ03533378+46140,58.39083333333333,46.234944444444444
VZw365,59.16141666666667,27.3665
2MASXJ03574663-73380,59.444250000000004,-73.63341666666666
2MASXJ03575068+38230,59.46116666666667,38.3855
2MASXJ03590804+21350,59.783625,21.585055555555556
2MASXJ04071911+13280,61.82958333333333,13.466833333333334
2MASXJ04080341+10561,62.014208333333336,10.938166666666667
2MASXJ04081574+85404,62.06679166666666,85.67772222222223
ESO084-G007,62.421375000000005,-67.28544444444445
2MASXJ04134350+15132,63.43125,15.22411111111111
2MASXJ04153611+30575,63.90054166666666,30.965166666666665
2MASXJ04161747+13585,64.07283333333334,13.980666666666666
2MASXJ04164146+10292,64.17287499999999,10.490361111111111
2MASXJ04173688+27040,64.40375,27.067666666666668
LSBCF620-01,64.45925,13.41836111111111
VIIZw011NOTES01,64.734375,75.58955555555555
2MASXJ04193391+36163,64.89125,36.27733333333333
2MASXJ04205705+10071,65.23766666666666,10.121361111111112
2MASXJ04214569+11320,65.44041666666666,11.533583333333333
2MASXJ04231402+31134,65.808375,31.229305555555555
2MASXJ04235043+02441,65.96,2.7382222222222223
2MASXJ04235859+09370,65.99416666666666,9.617638888888889
2MASXJ04243147+09335,66.13116666666667,9.564583333333333
LSBCF620-02,66.25429166666666,12.836333333333334
ESO032-G014,66.308125,-74.582
2MASXJ04292602+15194,67.358375,15.328861111111111
CGCG393-035,68.00279166666667,1.4786666666666666
MCG+00-12-053,69.14970833333334,-2.3037222222222224
2MASXJ04392539+09454,69.85575,9.76211111111111
2MASXJ04411124-49130,70.29683333333334,-49.217444444444446
2MASXJ04440993+19034,71.04133333333334,19.061083333333332
2MASXJ04440999+59462,71.04150000000001,59.77491666666667
2MASXJ04461704-62241,71.57116666666667,-62.40419444444444
2MASXJ04510290+17503,72.76204166666668,17.842972222222222
2MASXJ04520557+23263,73.02325,23.442888888888888
2MASXJ04522140-62342,73.08916666666667,-62.573027777777774
2MASXJ04523192+10324,73.13295833333333,10.544666666666666
2MASXJ04524920+10441,73.20508333333333,10.738277777777778
2MASXJ04564295+60441,74.178875,60.736805555555556
2MASXJ04583561-65485,74.64829166666667,-65.81541666666666
2MASXJ04585919+15344,74.74670833333333,15.578
2MASXJ04591739+15255,74.82254166666667,15.43136111111111
2MASXJ05011158-13264,75.29825,-13.445583333333333
2MASXJ05033494+20151,75.895625,20.25475
2MASXJ05072294+19195,76.845625,19.331416666666666
2MASXJ05073359+15125,76.88991666666666,15.215861111111112
2MFGC04206,77.30958333333334,19.507722222222224
2MFGC04226,77.62,60.84022222222222
2MFGC04230,77.68620833333333,20.748305555555554
ALFAZOAJ0513+2022,78.27083333333334,20.369166666666665
2MASXJ05151978+18545,78.832375,18.91433333333333
2MASXJ05164339+47150,79.18079166666666,47.25061111111111
2MASXJ05171110-71524,79.29637500000001,-71.87977777777778
2MASXJ05173904+07004,79.41266666666667,7.013333333333334
ESO119-G051,79.57062499999999,-57.94177777777778
2MASXJ05193869+22570,79.91125,22.950777777777777
2MASXJ05195568-63073,79.98208333333334,-63.12561111111111
2MASXJ05214391-03563,80.43295833333333,-3.9416944444444444
2MASXJ05230801-63081,80.78354166666666,-63.138555555555556
ALFAZOAJ0524+2055,81.07083333333334,20.925
2MASXJ05280801-69523,82.03341666666667,-69.8775
2MASXJ05281452+56091,82.06041666666667,56.15288888888889
2MASXJ05303489-17023,82.64529166666667,-17.04275
2MASXJ05322881-68140,83.11987500000001,-68.2355
CGCG258-010,83.364375,51.7505
2MASXJ05344570+75200,83.69066666666666,75.33402777777778
ESO120-G006,84.05041666666666,-58.104
2MASXJ05363363+09043,84.14008333333334,9.075583333333334
2MFGC04563,84.18337500000001,-67.58241666666666
2MASXJ05370861-10265,84.28595833333333,-10.449916666666667
2MASXJ05375354-66542,84.47308333333334,-66.90758333333333
2MASXJ05381161+09490,84.548375,9.81725
2MASXJ05381338+50331,84.55575,50.5555
2MASXJ05382219+52060,84.59254166666666,52.10138888888889
2MASXJ05384240+13302,84.67675,13.506833333333333
2MFGC04595,84.69591666666668,50.78777777777778
IC0433,85.130625,-11.665583333333334
2MASXJ05421225+60283,85.55108333333334,60.47669444444445
2MASXJ05425501+51142,85.72929166666667,51.23919444444444
2MASXJ05432495+11181,85.85395833333334,11.303416666666667
ESO554-G032,86.55845833333333,-18.020888888888887
2MASXJ05465424+50510,86.72604166666666,50.850944444444444
2MASXJ05474651-66160,86.94391666666667,-66.2685
2MASXJ05510553-36010,87.77312500000001,-36.016777777777776
2MASXJ05540813+09484,88.53383333333333,9.813638888888889
2MASXJ05541268+60343,88.552875,60.575916666666664
2MASXJ05555495+09191,88.97904166666666,9.319805555555556
2MASXJ05561837+13405,89.076625,13.682694444444444
2MASXJ05564409+54030,89.18383333333333,54.050444444444445
2MASXJ05570273+13335,89.26112499999999,13.564388888888889
ESO254-G006,89.46308333333333,-45.85788888888889
2MASXJ05580394+54230,89.51645833333333,54.38572222222222
2MASXJ05582658+09532,89.61070833333333,9.889194444444444
2MASXJ05584006+10181,89.66695833333333,10.303305555555555
2MASXJ06001310-66204,90.05449999999999,-66.34641666666667
ESO057-G067,90.6145,-67.90347222222222
2MASXJ06023452+49361,90.64399999999999,49.60319444444445
ESO086-G056,90.995625,-63.69961111111111
2MASXJ06043716+77035,91.15483333333333,77.064
2MASXJ06050566+34255,91.27354166666666,34.43225
2MASXJ06050899+32233,91.2875,32.394222222222226
2MASXJ06051823-18235,91.326,-18.398222222222223
2MFGC04908,91.37283333333333,9.680972222222222
2MASXJ06081068+32575,92.0445,32.964777777777776
CGCG259-010,92.56545833333332,53.509166666666665
2MASXJ06165042+33580,94.21012499999999,33.967083333333335
CGCG284-010,95.04974999999999,60.996944444444445
UGC03473,97.72420833333334,59.60341666666667
MCG+10-10-003,97.83891666666666,58.78497222222222
2MASXJ06360244+36063,99.01025,36.110305555555556
2MASXJ06395350+79375,99.972875,79.63211111111112
2MASXJ06402256+36203,100.09395833333333,36.34372222222222
2MASXJ06402496+36205,100.10391666666666,36.34869444444445
2MASXJ06494659+35162,102.44416666666667,35.27419444444445
ESO427-G013,102.79595833333333,-30.4175
2MASXJ06514892+32365,102.95375,32.61530555555556
2MASXJ06521466+32553,103.06120833333334,32.92713888888889
2MASXJ06525787+14473,103.24108333333334,14.792083333333334
2MASXJ06533522+24444,103.39691666666667,24.74525
2MASXJ06595604+34000,104.98358333333334,34.002833333333335
ESO558-G009,106.08758333333334,-21.58866666666667
2MASXJ07043059+18385,106.12750000000001,18.649805555555556
MCG+06-16-016,106.14283333333333,37.51347222222222
2MASXJ07045833+15260,106.24312499999999,15.434277777777778
2MFGC05630,106.55641666666666,23.36797222222222
CGCG146-024,106.71016666666667,29.402833333333334
2MASXJ07065674+32153,106.736375,32.25930555555556
2MASXJ07071433-26372,106.80966666666666,-26.622555555555557
IC2178,106.90691666666667,32.512388888888886
2MASXJ07102888+22171,107.620125,22.288972222222224
2MASXJ07112927+23421,107.87195833333332,23.70275
2MASXJ07124340-23044,108.18074999999999,-23.079138888888888
2MASXJ07135667-26510,108.48608333333333,-26.852444444444444
2MASXJ07143364-25380,108.64025,-25.634805555555555
2MFGC05759,108.72766666666666,-26.7985
2MASXJ07161680-25080,109.07012499999999,-25.13411111111111
2MASXJ07183008-26033,109.62541666666667,-26.06088888888889
2MASXJ07201074-34042,110.04466666666666,-34.07411111111111
CGCG147-008,110.09766666666667,32.36925
CGCG147-011,110.37183333333333,31.117444444444445
2MASXJ07215123+02321,110.46354166666667,2.5388055555555553
2MASXJ07262608-34591,111.60858333333334,-34.98822222222222
CGCG001-007,111.71079166666667,1.6476666666666666
2MASXJ07331844-36545,113.32695833333334,-36.91480555555555
CGCG262-012,113.94066666666667,51.71308333333333
2MASXJ07385346-66374,114.72295833333334,-66.62977777777778
SDSSJ074042.87+27121,115.17866666666667,27.202833333333334
2MASXJ07405386+03102,115.22429166666666,3.1741111111111113
2MASXJ07445130+26344,116.213875,26.579027777777778
SDSSJ074502.19+26381,116.259125,26.636666666666667
SDSSJ074512.72+27134,116.303,27.230527777777777
CGCG148-011,116.503,28.69961111111111
2MASXJ07482604+27175,117.10858333333333,27.298
2MFGC06183,117.116,28.892611111111112
SDSSJ074848.69+29062,117.20291666666667,29.106583333333333
SDSSJ074857.15+28554,117.238125,28.930444444444444
SDSSJ074936.66+28045,117.40275,28.082166666666666
CGCG262-039,117.99341666666666,55.29483333333334
NGC2457,118.6905,55.54655555555556
CGCG287-034,120.584375,56.71691666666667
MCG+10-12-088,123.06475,62.24641666666667
SBS0808+581A,123.06908333333334,57.97525
2MASXJ08122475+57532,123.10304166666667,57.89066666666667
2MASXJ08122687+57500,123.11225000000002,57.83591666666667
SDSSJ081307.49+58025,123.28120833333332,58.04969444444444
SDSSJ081317.25+58214,123.32187499999999,58.361555555555555
SDSSJ081332.53+58081,123.38554166666667,58.13627777777778
SDSSJ081349.33+57433,123.45558333333332,57.72575
2MASXJ08135922+58150,123.49683333333334,58.250527777777776
SDSSJ081419.30+58154,123.58045833333334,58.261944444444445
2MASXJ08142484+58175,123.60358333333335,58.29794444444445
2MASXJ08144754+58123,123.69833333333334,58.208888888888886
SBS0811+585A,123.77116666666666,58.35711111111111
SBS0811+585B,123.84754166666666,58.394444444444446
SDSSJ081528.16+57390,123.86733333333333,57.65102777777778
2MASXJ08153292+57400,123.88708333333335,57.66825
2MASXJ08155139+58343,123.96420833333332,58.57786111111111
2MASXJ08155820+58233,123.99258333333333,58.39219444444444
SDSSJ081601.90+58195,124.00791666666666,58.33086111111111
SBS0812+582,124.01779166666667,58.07102777777778
SDSSJ081609.99+58215,124.04166666666666,58.366166666666665
CGCG287-065,124.06204166666667,57.70933333333333
2MASXJ08171720+58032,124.32141666666668,58.056666666666665
SDSSJ081737.42+58272,124.40595833333333,58.45622222222222
2MASXJ08173844+58352,124.41016666666667,58.59119444444445
SDSSJ081804.77+58052,124.519875,58.089666666666666
2MASXJ08180734+58381,124.530875,58.63825
SDSSJ081826.54+58340,124.610625,58.56763888888889
SDSSJ081843.07+58332,124.67954166666668,58.55572222222222
2MASXJ08203177+58250,125.13208333333333,58.41822222222222
SDSSJ082037.72+58024,125.15720833333333,58.04527777777778
SDSSJ082334.57+10141,125.89404166666665,10.2375
MCG+10-12-135,126.06975,57.288333333333334
SDSSJ082537.44+59524,126.40604166666668,59.88030555555556
SDSSJ082615.58+59480,126.56491666666668,59.80213888888889
SDSSJ082626.68+59474,126.61116666666666,59.795722222222224
SDSSJ083211.25+57424,128.046875,57.711194444444445
2MASXJ08324457-53295,128.18583333333333,-53.49963888888889
SDSSJ083335.02+19442,128.39591666666666,19.741416666666666
SDSSJ083344.83+56491,128.43683333333334,56.820194444444446
SDSSJ083528.27+57493,128.86783333333332,57.82775
CGCG149-057NED02,128.949625,28.753166666666665
MCG+10-13-003,129.47079166666666,57.37372222222222
2MFGC06825,130.26216666666664,-54.35230555555555
SDSSJ084134.13+56423,130.39220833333334,56.70919444444444
SBS0837+578,130.46975,57.63386111111111
UGC04530,130.49395833333332,57.59191666666667
SDSSJ084230.11+56490,130.6255,56.8175
2MASXJ08445953+48290,131.24808333333334,48.48336111111111
2MASXJ08452997+61075,131.375,61.13180555555556
2MASXJ08453462+57294,131.39412499999997,57.494638888888886
SDSSJ084942.23+58283,132.4259583333333,58.47563888888889
SDSSJ084959.54+58124,132.498125,58.21227777777778
SDSSJ085039.68+61454,132.66533333333334,61.76233333333333
SDSSJ085549.34+65030,133.955625,65.05122222222222
SDSSJ085924.20+64114,134.85083333333333,64.19602777777777
